Cf    Br    0.00000    3.14233  0  1  1  0  1
Cl     O    0.00000    2.16646  0  1  1  0  1
Cl     F    0.00000    2.14646  0  1  1  0  1
Cl    Cl    0.00000    2.14296  0  1  1  0  1
Cm     O    0.00000    2.79291  0  1  1  0  1
Cm     F    0.00000    2.68291  0  1  1  0  1
Cm    Cl    0.00000    3.18291  0  1  1  0  1
Co     H    0.00000    1.92780  0  1  1  0  1
Co     O    0.00000    2.40493  0  1  1  0  1
Co     S    0.00000    2.65293  0  1  1  0  1
Co     F    0.00000    2.35293  0  1  1  0  1
Co    Cl    0.00000    2.74593  0  1  1  0  1
Co     N    0.00000    2.36293  0  1  1  0  1
Co     C    0.00000    2.19691  0  1  1  0  1
Co    Br    0.00000    2.33642  0  1  1  0  1
Co     I    0.00000    2.52878  0  1  1  0  1
Co    Se    0.00000    2.39642  0  1  1  0  1
Co    Te    0.00000    2.61642  0  1  1  0  1
Co     P    0.00000    2.36642  0  1  1  0  1
Co    As    0.00000    2.43642  0  1  1  0  1
Cr     O    0.00000    2.44293  0  1  1  0  1
Cr     F    0.00000    2.45293  0  1  1  0  1
Cr    Cl    0.00000    2.80293  0  1  1  0  1
Cr    Br    0.00000    2.97293  0  1  1  0  1
Cr     I    0.00000    3.19293  0  1  1  0  1
Cr     N    0.00000    2.51520  0  1  1  0  1
Cr     S    0.00000    2.72491  0  1  1  0  1
Cr    Se    0.00000    2.44642  0  1  1  0  1
Cr    Te    0.00000    2.67642  0  1  1  0  1
Cr     P    0.00000    2.42642  0  1  1  0  1
Cr    As    0.00000    2.49642  0  1  1  0  1
Cr     H    0.00000    1.67642  0  1  1  0  1
Cs     O    0.00000    3.53642  0  1  1  0  1
Cs     S    0.00000    4.24942  0  1  1  0  1
Cs    Se    0.00000    4.21655  0  1  1  0  1
Cs    Te    0.00000    4.46310  0  1  1  0  1
Cs    Cs    0.00000    3.49942  0  1  1  0  1
Cs    Cs    0.00000    3.91042  0  1  1  0  1
Cs    Cs    0.00000    4.06942  0  1  1  0  1
Cs    Cs    0.00000    4.40942  0  1  1  0  1
Cs     N    0.00000    3.94942  0  1  1  0  1
Cs     P    0.00000    3.64194  0  1  1  0  1
Cs    As    0.00000    4.15942  0  1  1  0  1
Cs     H    0.00000    3.55942  0  1  1  0  1
Cu     O    0.00000    2.47295  0  1  1  0  1
Cu     S    0.00000    2.76095  0  1  1  0  1
Cu    Se    0.00000    2.76295  0  1  1  0  1
Cu     F    0.00000    2.46295  0  1  1  0  1
Cu    Cl    0.00000    2.75295  0  1  1  0  1
Cu    Br    0.00000    2.89295  0  1  1  0  1
Cu     I    0.00000    3.01795  0  1  1  0  1
Cu     N    0.00000    2.49295  0  1  1  0  1
Cu     P    0.00000    2.65649  0  1  1  0  1
Cu    As    0.00000    2.71895  0  1  1  0  1
Cu     C    0.00000    2.32649  0  1  1  0  1
Cu    Te    0.00000    2.87649  0  1  1  0  1
Cu     H    0.00000    1.81649  0  1  1  0  1
Dy     O    0.00000    2.65651  0  1  1  0  1
Dy     F    0.00000    2.52944  0  1  1  0  1
Dy    Cl    0.00000    3.01945  0  1  1  0  1
Dy    Br    0.00000    3.16945  0  1  1  0  1
Dy     I    0.00000    3.39945  0  1  1  0  1
Dy     S    0.00000    2.82300  0  1  1  0  1
Dy    Se    0.00000    2.81000  0  1  1  0  1
Dy    Te    0.00000    3.22000  0  1  1  0  1
Dy     N    0.00000    2.38000  0  1  1  0  1
Dy     P    0.00000    2.77000  0  1  1  0  1
Dy    As    0.00000    3.14000  0  1  1  0  1
Dy     H    0.00000    2.09000  0  1  1  0  1
Er     O    0.00000    2.63651  0  1  1  0  1
Er     S    0.00000    3.27651  0  1  1  0  1
Er    Se    0.00000    3.18649  0  1  1  0  1
Er     F    0.00000    2.51049  0  1  1  0  1
Er    Cl    0.00000    2.99944  0  1  1  0  1
Er    Br    0.00000    3.14945  0  1  1  0  1
Er     I    0.00000    3.38945  0  1  1  0  1
Er    Te    0.00000    3.22000  0  1  1  0  1
Er     N    0.00000    2.36000  0  1  1  0  1
Er     P    0.00000    2.75000  0  1  1  0  1
Er    As    0.00000    3.18000  0  1  1  0  1
Er     H    0.00000    2.06000  0  1  1  0  1
Es     O    0.00000    2.70139  0  1  1  0  1
Eu     O    0.00000    2.94249  0  1  1  0  1
Eu     S    0.00000    3.37949  0  1  1  0  1
Eu     F    0.00000    2.83549  0  1  1  0  1
Eu    Cl    0.00000    3.32549  0  1  1  0  1
Eu    Br    0.00000    3.46549  0  1  1  0  1
Eu     I    0.00000    3.69549  0  1  1  0  1
Eu     N    0.00000    2.95549  0  1  1  0  1
Eu    Se    0.00000    2.89898  0  1  1  0  1
Eu    Te    0.00000    3.08898  0  1  1  0  1
Eu     P    0.00000    2.85898  0  1  1  0  1
Eu    As    0.00000    2.93898  0  1  1  0  1
Eu     H    0.00000    2.18898  0  1  1  0  1
Fe     O    0.00000    2.44693  0  1  1  0  1
Fe     S    0.00000    2.83793  0  1  1  0  1
Fe     F    0.00000    2.36293  0  1  1  0  1
Fe    Cl    0.00000    2.86293  0  1  1  0  1
Fe    Br    0.00000    2.89520  0  1  1  0  1
Fe     I    0.00000    3.15520  0  1  1  0  1
Fe     N    0.00000    2.48193  0  1  1  0  1
Fe     C    0.00000    2.25191  0  1  1  0  1
Fe    Se    0.00000    2.43642  0  1  1  0  1
Fe    Te    0.00000    2.68642  0  1  1  0  1
Fe     P    0.00000    2.42642  0  1  1  0  1
Fe    As    0.00000    2.50642  0  1  1  0  1
Fe     H    0.00000    1.68642  0  1  1  0  1
Ga    Se    0.00000    3.41295  0  1  1  0  1
Ga     O    0.00000    2.18646  0  1  1  0  1
Ga     S    0.00000    2.61946  0  1  1  0  1
Ga     F    0.00000    2.14646  0  1  1  0  1
Ga    Cl    0.00000    2.52646  0  1  1  0  1
Ga    Br    0.00000    2.64260  0  1  1  0  1
Ga     I    0.00000    2.91646  0  1  1  0  1
Ga    Te    0.00000    2.58998  0  1  1  0  1
Ga     N    0.00000    1.96000  0  1  1  0  1
Ga     P    0.00000    2.46998  0  1  1  0  1
Ga    As    0.00000    2.38998  0  1  1  0  1
Ga     H    0.00000    1.55998  0  1  1  0  1
Gd     O    0.00000    2.76651  0  1  1  0  1
Gd     F    0.00000    3.15651  0  1  1  0  1
Gd     S    0.00000    3.13649  0  1  1  0  1
Gd    Cl    0.00000    3.06349  0  1  1  0  1
Gd    Br    0.00000    3.19945  0  1  1  0  1
Gd     I    0.00000    3.41945  0  1  1  0  1
Gd    Se    0.00000    2.85000  0  1  1  0  1
Gd    Te    0.00000    3.24000  0  1  1  0  1
Gd     N    0.00000    2.42000  0  1  1  0  1
Gd     P    0.00000    2.81000  0  1  1  0  1
